channelTitle,videoId,channelId,title,viewCount,likeCount,dislikeCount,commentCount,time,commentScore
nptelhrd,y_UJvHMEun0,UC640y4UvDAlya_WOj5U4pfA,Lecture - 11 Capacitance of Transmission Lines,73156,174,15,17,3216,0.32514
nptelhrd,lr1jgbR5ca8,UC640y4UvDAlya_WOj5U4pfA,Lecture - 10 Transmission Line Parameters,139826,463,43,10,2657,0.16568
nptelhrd,uy9lZCdkQIM,UC640y4UvDAlya_WOj5U4pfA,Lectures - 1 Electric Energy Systems,346372,1007,44,51,3255,-0.00166
nptelhrd,zqXgmVnI3L8,UC640y4UvDAlya_WOj5U4pfA,Lecture -1 History of Refrigeration,390918,851,48,81,3572,0.08962
nptelhrd,N0hTFnvIE7A,UC640y4UvDAlya_WOj5U4pfA,module 12 Lectrue 1 Kinematics Of Machines,156404,669,31,38,3086,0.33662
nptelhrd,55tKVBVQDUY,UC640y4UvDAlya_WOj5U4pfA,Module 10 Lecture 1 Kinematics Of Machines,115376,623,13,38,3333,0.47876
nptelhrd,PSdHf6yozyc,UC640y4UvDAlya_WOj5U4pfA,Lecture - 11 Transistor Biasing,362718,911,56,152,3476,0.35494
nptelhrd,vfVVF58FtCc,UC640y4UvDAlya_WOj5U4pfA,Lecture - 4 Some Useful Laws in Basic Electronics,242566,474,24,66,3545,0.4775
nptelhrd,Wf19II0ts84,UC640y4UvDAlya_WOj5U4pfA,Lecture - 3 Electronics Devices,311053,681,30,95,3590,0.17122
nptelhrd,qqQ8wO-lNmI,UC640y4UvDAlya_WOj5U4pfA,Lecture - 2 Electronic Devices 1,432757,1163,46,128,3309,0.09324
nptelhrd,w8Dq8blTmSA,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to Basic Electronics,1873036,5378,380,520,3383,0.26154
nptelhrd,EVqBzOGQlkI,UC640y4UvDAlya_WOj5U4pfA,Module 1 Lecture 2 Kinematics of machines,185912,534,16,40,2209,0.32694
nptelhrd,DPcVMEBDpAY,UC640y4UvDAlya_WOj5U4pfA,Lecture - 6 Transformations,106048,240,18,16,3346,0.11718
nptelhrd,gje7QDlmGyU,UC640y4UvDAlya_WOj5U4pfA,Lecture 35 - Explicit and Implicit Methods,86120,334,26,22,3541,0.25656
nptelhrd,CogfMjKUGc0,UC640y4UvDAlya_WOj5U4pfA,Lecture 31 - Solving Ordinary Differential Equations,86677,162,19,10,3517,0.02052
nptelhrd,fwzYuhduME4,UC640y4UvDAlya_WOj5U4pfA,Lecture - 1 Introduction to computer graphics,610846,1364,112,152,3249,0.29594
nptelhrd,mKrwrQMT0a4,UC640y4UvDAlya_WOj5U4pfA,Lecture 3 - Pointers And Arrays,175242,317,25,47,3608,0.4173
nptelhrd,zjyR9e-N1D4,UC640y4UvDAlya_WOj5U4pfA,Lecture 1 - Programing Basics,415445,737,61,84,3441,0.0987
nptelhrd,dZKvUyIdMhk,UC640y4UvDAlya_WOj5U4pfA,Introduction - Intelligent Systems Control,87824,126,18,12,3569,-0.0683
nptelhrd,XGQr1uEX-Dc,UC640y4UvDAlya_WOj5U4pfA,Module 14 - Lecture 1 - Vibration Measurement,81969,235,13,11,3831,0.2861
