videoId,score
UsE3ID7aygc,0.3774
6Lp7RNcITy0,0.1972
DQvoVGMonKg,0.31828
S-zI1UTukXI,-0.80494
uhLjL2QICIY,0.23546
_WMzzArjUac,0.30958
d6p_0W6pFwU,-0.09388
LvSRU_DlJDM,0.05464
LPpWHZafYjA,-0.19412
E99mORr0qvE,-0.17754
fWGTDWUh1zo,0
NTLSQCF6ohQ,0.3321
OwbWQRPWHh0,0.1296
SliqbvUtvos,-0.11034
MHo10rwKWAg,0.21628
LSBG3Co-Pf0,0.05068
SDKzVBv-xNI,-0.182
1X2HW92V8wM,0.23558
3y-xm6ADGTM,-0.0326
qnN0s7AYiys,0.05076
fhXKujzljfk,0.02902
VGzl7XTtDPw,0.1102
CxDb2lKVdgQ,-0.05274
E15cHoBv40s,-0.1956
g5BI4GlYKK0,0.50688
hoVzfTPq7II,-0.00702
Y7d0A5re7-0,-0.28136
fKBLeu4dnX8,0.12758
IY3OXWHEpHU,0.15998
YBRrQqDhj28,-0.00474
EPVazUPKBVA,0.0843
pLKGo5MZSOE,-0.1707
0M1t3RzS42U,0.10882
wZbN6zhO2ho,-0.12282
N6earwZSHRo,0.02938
kZyNMqcpFm8,-0.18268
bXPqvi4OHig,0.18812
KBnYPqfktYs,-0.09176
NIEQMk5KgFY,0.26838
Uuv6TPm0JDQ,0.21908
LdjOjT81pN8,0.09878
